# FGSM attack with model_dataset(54142 images)
# and validation_images(4708) 20 epsilon in batches of 100 images
# metrics between model_dataset & adv validation dataset
# Model_vali_adv_density Model_vali_adv_coverage
1.133999943733215332e+00 1.030623167753219604e-02
1.090000033378601074e+00 9.844482876360416412e-03
1.034000039100646973e+00 9.290384128689765930e-03
9.820000529289245605e-01 8.791696280241012573e-03
9.280000329017639160e-01 8.274537511169910431e-03
8.640000820159912109e-01 7.628089282661676407e-03
8.199999928474426270e-01 7.166340481489896774e-03
8.040000796318054199e-01 6.926231086254119873e-03
7.580000162124633789e-01 6.446012295782566071e-03
7.179999947547912598e-01 5.965793505311012268e-03
6.840000152587890625e-01 5.799564067274332047e-03
6.479999423027038574e-01 5.522514693439006805e-03
5.740000009536743164e-01 4.949946422129869461e-03
5.419999957084655762e-01 4.709837026894092560e-03
5.559999942779541016e-01 4.949946422129869461e-03
5.340000391006469727e-01 4.746777005493640900e-03
1.142000079154968262e+00 1.041705161333084106e-02
1.251999974250793457e+00 1.139595825225114822e-02
1.294000029563903809e+00 1.180229801684617996e-02
1.286000013351440430e+00 1.174688804894685745e-02
1.253999948501586914e+00 1.143289823085069656e-02
1.181999921798706055e+00 1.071257051080465317e-02
1.098000049591064453e+00 9.918362833559513092e-03
1.001999974250793457e+00 9.068745188415050507e-03
9.079999923706054688e-01 8.126777596771717072e-03
8.120000362396240234e-01 7.129400502890348434e-03
6.819999814033508301e-01 5.965793505311012268e-03
5.519999861717224121e-01 4.802186973392963409e-03
4.480000138282775879e-01 3.878689371049404144e-03
3.619999885559082031e-01 3.158361418172717094e-03
2.979999780654907227e-01 2.585792914032936096e-03
2.720000147819519043e-01 2.364153508096933365e-03
2.179999947547912598e-01 1.920874696224927902e-03
1.959999948740005493e-01 1.736175268888473511e-03
1.840000152587890625e-01 1.625355565920472145e-03
1.479999870061874390e-01 1.311366446316242218e-03
9.939998984336853027e-01 9.013335220515727997e-03
1.071999907493591309e+00 9.696722961962223053e-03
1.118000030517578125e+00 1.010306179523468018e-02
1.113999962806701660e+00 1.006612274795770645e-02
1.133999943733215332e+00 1.025082170963287354e-02
1.079999923706054688e+00 9.826012887060642242e-03
1.018000006675720215e+00 9.234975092113018036e-03
9.499999880790710449e-01 8.662406355142593384e-03
8.560000658035278320e-01 7.757378742098808289e-03
7.219999432563781738e-01 6.519892252981662750e-03
6.039999723434448242e-01 5.411695223301649094e-03
5.220000147819519043e-01 4.709837026894092560e-03
4.420000016689300537e-01 3.971039317548274994e-03
3.679999709129333496e-01 3.324590856209397316e-03
3.199999928474426270e-01 2.955191768705844879e-03
2.780000269412994385e-01 2.567322924733161926e-03
2.659999728202819824e-01 2.438033232465386391e-03
2.500000000000000000e-01 2.290273783728480339e-03
2.280000001192092896e-01 2.068634377792477608e-03
2.040000110864639282e-01 1.846994971856474876e-03
9.679999947547912598e-01 8.828635327517986298e-03
1.047999978065490723e+00 9.548963978886604309e-03
1.131999969482421875e+00 1.032470166683197021e-02
1.138000011444091797e+00 1.038011163473129272e-02
1.141999959945678711e+00 1.041705161333084106e-02
1.110000014305114746e+00 1.012153178453445435e-02
1.041999936103820801e+00 9.493554010987281799e-03
9.660000205039978027e-01 8.791696280241012573e-03
8.539999127388000488e-01 7.757378742098808289e-03
7.420000433921813965e-01 6.723061669617891312e-03
6.180000305175781250e-01 5.596394650638103485e-03
4.839999973773956299e-01 4.451257642358541489e-03
3.939999938011169434e-01 3.601639997214078903e-03
3.140000104904174805e-01 2.862842055037617683e-03
2.419999986886978149e-01 2.197924070060253143e-03
1.960000246763229370e-01 1.791585120372474194e-03
1.780000030994415283e-01 1.569945714436471462e-03
1.480000019073486328e-01 1.274426467716693878e-03
1.239999905228614807e-01 1.052787061780691147e-03
1.020000055432319641e-01 8.496176451444625854e-04
1.055999994277954102e+00 9.641313925385475159e-03
1.131999969482421875e+00 1.034317165613174438e-02
1.187999963760375977e+00 1.086033042520284653e-02
1.233999967575073242e+00 1.126666925847530365e-02
1.225999951362609863e+00 1.119278930127620697e-02
1.185999989509582520e+00 1.080492045730352402e-02
1.115999937057495117e+00 1.017694175243377686e-02
1.027999997138977051e+00 9.438144043087959290e-03
9.179999828338623047e-01 8.293007500469684601e-03
7.739999890327453613e-01 6.963171064853668213e-03
6.180000305175781250e-01 5.504044704139232635e-03
4.740000069141387939e-01 4.174208734184503555e-03
3.799999952316284180e-01 3.324590856209397316e-03
2.999999821186065674e-01 2.530382946133613586e-03
2.440000027418136597e-01 2.068634377792477608e-03
1.980000138282775879e-01 1.662295428104698658e-03
1.700000017881393433e-01 1.422186149284243584e-03
1.480000019073486328e-01 1.274426467716693878e-03
1.339999884366989136e-01 1.126666902564466000e-03
1.240000128746032715e-01 1.034317188896238804e-03
9.880000352859497070e-01 9.124155156314373016e-03
1.049999952316284180e+00 9.696722961962223053e-03
1.115999937057495117e+00 1.028776168823242188e-02
1.138000011444091797e+00 1.047246158123016357e-02
1.138000011444091797e+00 1.043552160263061523e-02
1.123999953269958496e+00 1.026929169893264771e-02
1.073999881744384766e+00 9.789072908461093903e-03
1.018000006675720215e+00 9.271914139389991760e-03
9.099999666213989258e-01 8.256067521870136261e-03
7.819999456405639648e-01 7.110930513590574265e-03
6.259999871253967285e-01 5.744154099375009537e-03
4.720000326633453369e-01 4.340438172221183777e-03
3.720000088214874268e-01 3.398470580577850342e-03
2.980000078678131104e-01 2.696612617000937462e-03
2.580000162124633789e-01 2.290273783728480339e-03
2.340000122785568237e-01 2.087104367092251778e-03
1.880000084638595581e-01 1.625355565920472145e-03
1.840000152587890625e-01 1.588415587320923805e-03
1.640000045299530029e-01 1.403716159984469414e-03
1.740000098943710327e-01 1.422186149284243584e-03
9.199999570846557617e-01 8.459236472845077515e-03
1.006000041961669922e+00 9.271914139389991760e-03
1.067999958992004395e+00 9.789072908461093903e-03
1.116000056266784668e+00 1.026929169893264771e-02
1.120000004768371582e+00 1.026929169893264771e-02
1.074000000953674316e+00 9.881422854959964752e-03
1.009999990463256836e+00 9.234975092113018036e-03
9.039999842643737793e-01 8.163717575371265411e-03
7.980000376701354980e-01 7.166340481489896774e-03
6.800000071525573730e-01 6.058143451809883118e-03
5.619999766349792480e-01 5.005356390029191971e-03
4.659999608993530273e-01 4.100328776985406876e-03
3.840000033378601074e-01 3.324590856209397316e-03
2.800000011920928955e-01 2.419563243165612221e-03
2.240000069141387939e-01 1.883934834040701389e-03
1.779999881982803345e-01 1.477595884352922440e-03
1.560000032186508179e-01 1.311366446316242218e-03
1.239999905228614807e-01 1.071257051080465317e-03
1.100000068545341492e-01 9.419674170203506947e-04
9.999999403953552246e-02 8.496176451444625854e-04
1.019999980926513672e+00 9.382734075188636780e-03
1.062000036239624023e+00 9.770602919161319733e-03
1.110000014305114746e+00 1.021388173103332520e-02
1.159999966621398926e+00 1.067563053220510483e-02
1.159999966621398926e+00 1.063869055360555649e-02
1.103999972343444824e+00 1.014000177383422852e-02
1.043999910354614258e+00 9.585903957486152649e-03
9.739999771118164062e-01 8.939455263316631317e-03
8.640000224113464355e-01 7.942078635096549988e-03
7.540000081062316895e-01 6.926231086254119873e-03
6.459999680519104004e-01 5.928853526711463928e-03
5.259999632835388184e-01 4.839126486331224442e-03
4.099999964237213135e-01 3.786339657381176949e-03
3.599999845027923584e-01 3.324590856209397316e-03
3.279999792575836182e-01 3.029071725904941559e-03
3.060000240802764893e-01 2.825902309268712997e-03
3.020000457763671875e-01 2.752022352069616318e-03
2.779999971389770508e-01 2.530382946133613586e-03
2.760000228881835938e-01 2.493443200364708900e-03
2.419999986886978149e-01 2.179454080760478973e-03
9.859999418258666992e-01 9.050275199115276337e-03
1.055999994277954102e+00 9.678252972662448883e-03
1.120000004768371582e+00 1.025082170963287354e-02
1.148000001907348633e+00 1.047246158123016357e-02
1.141999959945678711e+00 1.043552160263061523e-02
1.088000059127807617e+00 9.955302812159061432e-03
1.003999948501586914e+00 9.161095134913921356e-03
9.239999651908874512e-01 8.366887457668781281e-03
7.980000376701354980e-01 7.240219973027706146e-03
6.719999313354492188e-01 6.095083430409431458e-03
5.279999971389770508e-01 4.839126486331224442e-03
4.080000221729278564e-01 3.730929689481854439e-03
3.259999752044677734e-01 2.992131747305393219e-03
2.380000054836273193e-01 2.179454080760478973e-03
1.880000084638595581e-01 1.736175268888473511e-03
1.340000033378601074e-01 1.237486605532467365e-03
1.000000089406967163e-01 8.865575655363500118e-04
7.200000435113906860e-02 6.279782974161207676e-04
6.800000369548797607e-02 5.910383770242333412e-04
7.000000029802322388e-02 5.725684459321200848e-04
1.005999922752380371e+00 9.290384128689765930e-03
1.069999933242797852e+00 9.881422854959964752e-03
1.106000065803527832e+00 1.021388173103332520e-02
1.149999976158142090e+00 1.060175057500600815e-02
1.161999940872192383e+00 1.071257051080465317e-02
1.118000030517578125e+00 1.030623167753219604e-02
1.059999942779541016e+00 9.770602919161319733e-03
9.779999852180480957e-01 9.013335220515727997e-03
8.619999289512634277e-01 7.942078635096549988e-03
7.480000257492065430e-01 6.870821118354797363e-03
5.899999737739562988e-01 5.411695223301649094e-03
4.839999973773956299e-01 4.432787653058767319e-03
3.700000047683715820e-01 3.361530834808945656e-03
2.879999876022338867e-01 2.604262903332710266e-03
2.320000082254409790e-01 2.068634377792477608e-03
2.079999893903732300e-01 1.754645141772925854e-03
1.860000044107437134e-01 1.459126011468470097e-03
1.860000044107437134e-01 1.348306308500468731e-03
2.060000151395797729e-01 1.496065873652696609e-03
2.239999920129776001e-01 1.606885576620697975e-03
1.026000022888183594e+00 9.456614032387733459e-03
1.088000059127807617e+00 1.002918276935815811e-02
1.149999976158142090e+00 1.056481059640645981e-02
1.182000041007995605e+00 1.086033042520284653e-02
1.174000024795532227e+00 1.076798047870397568e-02
1.131999969482421875e+00 1.038011163473129272e-02
1.061999917030334473e+00 9.696722961962223053e-03
1.000000000000000000e+00 9.087215177714824677e-03
8.719999790191650391e-01 7.886668667197227478e-03
7.400000095367431641e-01 6.649181712418794632e-03
6.119999885559082031e-01 5.467105191200971603e-03
4.820000231266021729e-01 4.303498193621635437e-03
3.559999763965606689e-01 3.139891428872942924e-03
2.759999930858612061e-01 2.382623497396707535e-03
2.040000110864639282e-01 1.754645141772925854e-03
1.720000058412551880e-01 1.477595884352922440e-03
1.339999884366989136e-01 1.126666902564466000e-03
1.180000007152557373e-01 9.789073374122381210e-04
9.200000762939453125e-02 7.387979421764612198e-04
7.999999821186065674e-02 6.279782974161207676e-04
1.030000090599060059e+00 9.512024000287055969e-03
1.113999962806701660e+00 1.028776168823242188e-02
1.184000015258789062e+00 1.091574039310216904e-02
1.202000141143798828e+00 1.108196936547756195e-02
1.233999967575073242e+00 1.137748919427394867e-02
1.207999944686889648e+00 1.111890934407711029e-02
1.138000011444091797e+00 1.049093157052993774e-02
1.039999961853027344e+00 9.585903957486152649e-03
8.939999938011169434e-01 8.237597532570362091e-03
7.480000257492065430e-01 6.907761096954345703e-03
5.780000090599060059e-01 5.337815266102552414e-03
4.580000340938568115e-01 4.229618236422538757e-03
3.939999938011169434e-01 3.638579975813627243e-03
3.240000009536743164e-01 2.973661758005619049e-03
2.639999985694885254e-01 2.401093486696481705e-03
2.119999974966049194e-01 1.865464844740927219e-03
1.759999990463256836e-01 1.533005735836923122e-03
1.459999978542327881e-01 1.237486605532467365e-03
1.239999905228614807e-01 9.973772102966904640e-04
1.180000007152557373e-01 9.234974859282374382e-04
9.699999690055847168e-01 8.957925252616405487e-03
1.042000055313110352e+00 9.622843936085700989e-03
1.072000026702880859e+00 9.899892844259738922e-03
1.110000014305114746e+00 1.023235172033309937e-02
1.110000014305114746e+00 1.023235172033309937e-02
1.074000000953674316e+00 9.881422854959964752e-03
1.018000006675720215e+00 9.345794096589088440e-03
9.599999785423278809e-01 8.828635327517986298e-03
8.439999818801879883e-01 7.738908752799034119e-03
7.439998984336853027e-01 6.760001648217439651e-03
5.939999818801879883e-01 5.356285255402326584e-03
4.839999973773956299e-01 4.358908161520957947e-03
3.819999992847442627e-01 3.416940569877624512e-03
2.820000052452087402e-01 2.511913189664483070e-03
2.180000096559524536e-01 1.902404823340475559e-03
1.700000017881393433e-01 1.477595884352922440e-03
1.380000114440917969e-01 1.219016616232693195e-03
1.099999994039535522e-01 9.234974859282374382e-04
9.600000083446502686e-02 7.387979421764612198e-04
8.799999952316284180e-02 6.464482285082340240e-04
9.940000772476196289e-01 9.124155156314373016e-03
1.057999968528747559e+00 9.715192951261997223e-03
1.101999998092651367e+00 1.012153178453445435e-02
1.118000030517578125e+00 1.026929169893264771e-02
1.101999998092651367e+00 1.012153178453445435e-02
1.061999917030334473e+00 9.733662940561771393e-03
9.899999499320983887e-01 9.068745188415050507e-03
8.920000195503234863e-01 8.182187564671039581e-03
7.899999618530273438e-01 7.258689962327480316e-03
6.719999313354492188e-01 6.187432911247014999e-03
5.740000009536743164e-01 5.300875287503004074e-03
4.760000109672546387e-01 4.358908161520957947e-03
3.680000305175781250e-01 3.361530834808945656e-03
2.859999835491180420e-01 2.604262903332710266e-03
2.339999973773956299e-01 2.124044112861156464e-03
1.899999976158142090e-01 1.736175268888473511e-03
1.899999976158142090e-01 1.699235290288925171e-03
1.700000017881393433e-01 1.514535862952470779e-03
1.740000098943710327e-01 1.533005735836923122e-03
1.739999949932098389e-01 1.551475725136697292e-03
1.046000003814697266e+00 9.659783914685249329e-03
1.129999995231628418e+00 1.043552160263061523e-02
1.258000016212463379e+00 1.159912813454866409e-02
1.322000145912170410e+00 1.215322688221931458e-02
1.374000072479248047e+00 1.254109572619199753e-02
1.327999949455261230e+00 1.211628690361976624e-02
1.248000025749206543e+00 1.139595825225114822e-02
1.171999931335449219e+00 1.073104050010442734e-02
1.025999903678894043e+00 9.382734075188636780e-03
8.720000386238098145e-01 7.979017682373523712e-03
7.259999513626098633e-01 6.593771744519472122e-03
5.839999914169311523e-01 5.300875287503004074e-03
4.640000164508819580e-01 4.211148247122764587e-03
3.719999492168426514e-01 3.324590856209397316e-03
2.939999997615814209e-01 2.641202649101614952e-03
2.440000027418136597e-01 2.179454080760478973e-03
1.799999922513961792e-01 1.588415587320923805e-03
1.319999992847442627e-01 1.163606764748692513e-03
1.099999994039535522e-01 9.604373481124639511e-04
8.999999612569808960e-02 7.572679314762353897e-04
1.185999989509582520e+00 1.091574039310216904e-02
1.354000091552734375e+00 1.244874577969312668e-02
1.492000102996826172e+00 1.366776227951049805e-02
1.512000083923339844e+00 1.387093216180801392e-02
1.488000035285949707e+00 1.361235231161117554e-02
1.378000020980834961e+00 1.257803570479154587e-02
1.258000016212463379e+00 1.148830819875001907e-02
1.088000059127807617e+00 9.826012887060642242e-03
8.840000629425048828e-01 7.979017682373523712e-03
7.080000042915344238e-01 6.390602327883243561e-03
5.559999942779541016e-01 5.005356390029191971e-03
4.239999949932098389e-01 3.749399678781628609e-03
3.159999847412109375e-01 2.770492341369390488e-03
2.479999810457229614e-01 2.160984091460704803e-03
2.099999934434890747e-01 1.846994971856474876e-03
1.760000139474868774e-01 1.625355565920472145e-03
1.480000019073486328e-01 1.348306308500468731e-03
1.319999992847442627e-01 1.200546743348240852e-03
1.219999939203262329e-01 1.089727040380239487e-03
1.260000020265579224e-01 1.126666902564466000e-03
1.029999971389770508e+00 9.512024000287055969e-03
1.086000084877014160e+00 1.002918276935815811e-02
1.121999979019165039e+00 1.036164164543151855e-02
1.148000001907348633e+00 1.054634060710668564e-02
1.129999995231628418e+00 1.038011163473129272e-02
1.100000023841857910e+00 1.010306179523468018e-02
1.031999945640563965e+00 9.512024000287055969e-03
9.480000138282775879e-01 8.662406355142593384e-03
8.700000047683715820e-01 7.942078635096549988e-03
7.380000352859497070e-01 6.704591680318117142e-03
6.680000424385070801e-01 6.076613441109657288e-03
6.299999952316284180e-01 5.688744597136974335e-03
6.200000047683715820e-01 5.577924661338329315e-03
6.159999966621398926e-01 5.559454672038555145e-03
6.460000276565551758e-01 5.836504045873880386e-03
6.700000762939453125e-01 5.984263494610786438e-03
7.360000610351562500e-01 6.612241733819246292e-03
8.180000185966491699e-01 7.332569919526576996e-03
9.039999246597290039e-01 8.015957660973072052e-03
9.759998917579650879e-01 8.514646440744400024e-03
9.880000352859497070e-01 9.087215177714824677e-03
1.076000094413757324e+00 9.899892844259738922e-03
1.141999959945678711e+00 1.050940155982971191e-02
1.167999982833862305e+00 1.073104050010442734e-02
1.175999999046325684e+00 1.078645046800374985e-02
1.156000018119812012e+00 1.056481059640645981e-02
1.090000033378601074e+00 9.918362833559513092e-03
1.011999964714050293e+00 9.198035113513469696e-03
9.120000004768371582e-01 8.293007500469684601e-03
7.560000419616699219e-01 6.907761096954345703e-03
6.340000033378601074e-01 5.781094077974557877e-03
4.819999933242797852e-01 4.432787653058767319e-03
3.780000209808349609e-01 3.472350537776947021e-03
2.960000038146972656e-01 2.733552595600485802e-03
2.379999905824661255e-01 2.160984091460704803e-03
1.959999948740005493e-01 1.754645141772925854e-03
1.679999828338623047e-01 1.496065873652696609e-03
1.440000087022781372e-01 1.274426467716693878e-03
1.240000054240226746e-01 1.108196913264691830e-03
1.099999994039535522e-01 9.789073374122381210e-04
1.041999936103820801e+00 9.548963978886604309e-03
1.106000065803527832e+00 1.014000177383422852e-02
1.096000075340270996e+00 1.002918276935815811e-02
1.118000030517578125e+00 1.023235172033309937e-02
1.136000037193298340e+00 1.038011163473129272e-02
1.126000046730041504e+00 1.028776168823242188e-02
1.076000094413757324e+00 9.844482876360416412e-03
1.004000067710876465e+00 9.198035113513469696e-03
9.419999718666076660e-01 8.643936365842819214e-03
8.580000400543212891e-01 7.886668667197227478e-03
7.599999904632568359e-01 6.963171064853668213e-03
6.760000586509704590e-01 6.187432911247014999e-03
5.660000443458557129e-01 5.171585828065872192e-03
4.900000691413879395e-01 4.451257642358541489e-03
4.099999964237213135e-01 3.712459700182080269e-03
4.100000262260437012e-01 3.693989943712949753e-03
3.840000033378601074e-01 3.453880548477172852e-03
3.840000927448272705e-01 3.490820527076721191e-03
4.120000302791595459e-01 3.767869668081402779e-03
4.300000369548797607e-01 3.915629349648952484e-03
